Run_ID,Seed,Method,Turbine_Count,Net_AEP_GWh,Total_Cost_USD,Turbine_Coords_X,Turbine_Coords_Y,Substation_X,Substation_Y,N_Grupos
16,1932282710,Sequential,64,1475.699325586196,4600169.586971078068,"604.743886529958,-1628.830272183815,2516.210630531634,-3793.398863802729,-2777.787060165203,-50.513051664660,-2040.388933050000,-1255.793998218485,4833.552247822689,3518.240213837980,-54.028025052838,1379.860966611504,-210.311740494750,-4546.483571624195,-4899.283691767684,2944.558949656684,-1350.185719439246,-271.381790922393,-68.527193486281,-1426.633987573216,3011.705759585685,-2904.889510291056,-1671.513701078085,1854.395999442504,-202.847513862154,2784.459231255559,1004.663615903678,-2363.077866586935,3167.050371950641,-3213.605097892340,-2899.730770766843,2368.751165244590,1203.701377802793,2444.008763481836,640.134748521545,2574.846648402072,-1617.863495979198,-1422.960749105517,902.997912693400,461.629139984415,3502.583558584973,-385.298021663813,1623.691272353945,825.621304855302,2710.211133758346,-1704.209913422464,1124.267591691244,-498.166160165428,-4681.480510268040,623.010193952957,1288.321777976391,2198.023032815030,3495.915379223391,-1225.416875420978,48.959521480967,-3262.054444358590,-4968.130447964839,-139.407428410293,-3900.114195592396,-242.730369848590,-3042.389017242037,4067.786730522502,2372.382585192355,799.643380088304","-3023.952342989276,-3884.026204608890,1078.306714978735,-3257.318691823102,922.926542363048,1171.610549795652,-2666.726434402590,1500.777111400659,1279.364165344736,387.212471620349,-1575.471998836480,-1548.190103449040,-2783.204443665801,-2080.741966931821,-998.508541565475,-773.681378176180,4814.249528537373,-4087.017466592923,-2537.324979037181,-1724.643439126354,2405.513173138181,1894.031397084365,-3111.341189302496,3522.569837754221,-965.492407630140,1222.606622210993,2637.748859238435,3791.163131140409,3869.081537203281,1817.872227883080,2780.925343404903,-3008.874205758150,1821.948302816196,682.130111333930,2368.735153497811,-2737.660525946171,3467.676142540277,72.844392726880,4072.234603118275,-206.761544957820,-739.627884687098,-1224.979853216897,-105.715017272262,-4931.363854043730,3587.280540029887,825.094925194322,-1921.905139069669,-461.889798681127,402.871409571952,-1764.122005734672,-4831.172424618247,4222.689636745174,-2931.958836879633,-607.139911626108,-3697.599537590509,3789.327222877482,563.630953731860,-216.375436918589,2671.884050818753,4994.104721324250,2257.616075753105,-1157.572805457566,3398.543689890411,1252.226837027927",213.424483703175,-13.581354358986,5
16,1932282710,Proposed,64,1505.428389855731,1978696.933601168683,"791.969481582172,-856.100540424314,1406.736369967698,1682.662617965385,-617.505139317802,380.867901041397,-1061.559763840536,-2775.451858347324,-4351.879131036984,3804.957119036632,-4497.936030452097,-2620.155150754264,2680.039696339306,-1161.240252966209,-3201.601002191519,-3455.417767506385,1829.242191947578,4328.156257418462,7.920557753178,-3380.835360710566,3114.914682419064,-296.683421152459,-2653.536621069120,-1281.321904861335,-515.018200170136,2149.733241599303,3236.353321875956,-1053.071768529679,2579.746187802238,1612.443704741228,932.663613764768,-3236.098251487124,3668.470129537133,-1749.308184273209,1488.975380101671,736.382969970979,-1935.759844499537,627.622929467248,-1373.343190344147,2279.244555258557,-128.066398076803,2612.178438913030,-1287.072891366441,2967.690765381088,3187.243697196756,-3722.576525654066,2643.815940594947,-1932.925448745528,2262.180191451501,325.507950236299,4408.801832819358,648.000455407296,-512.343971154062,1431.066113110081,1032.501087108207,522.255952337370,3622.537244023861,-3342.522361170479,1370.521019254006,-2861.371637845463,737.670877602105,4114.146515872741,2679.182774219788,2291.261985728842","-4096.291488202009,528.959825624223,860.820523960155,-1618.738621483542,3214.930766246697,-2655.147167444014,-3928.208426901419,589.595825095349,998.807718028605,-3059.199183880061,-933.285078449425,-135.726841377030,508.812244194245,4729.654441914815,1475.130802165172,501.558533677149,-686.091929540697,-1749.181686504309,-2904.903491802032,3683.741611971319,364.258065398087,4569.230976210913,-2701.946409765922,3462.961893515975,-1846.386929203735,257.725872086588,-167.171754482745,122.585033905074,-859.337961740991,4645.149831042974,2660.953881674101,-1905.730679220539,-2191.960248378197,-1621.773790969338,3408.835998518151,-4451.542849341216,-4467.776545789437,3579.577049349974,4012.398168118633,-604.448346576978,-2570.268647929622,-2305.492620993582,871.289917071830,-2071.576897373278,2036.584779619505,3338.026963739104,3666.956013971775,-698.895198197564,932.464838282560,1852.172431371343,-301.198687468694,2974.931594875480,-4345.114517070022,1810.631691833526,2409.088618251235,2066.990804577528,-800.891071788574,-3039.583642438814,4119.165674564941,1714.036648896513,-2777.242332897537,937.152130093515,1245.370124307618,-2481.921290206260",317.733798951557,158.961202449017,42
17,1381614143,Baseline,64,1287.554469824800,1500407.104220525594,"0.000000000000,750.000000000000,231.762700000000,-606.762700000000,-606.762700000000,231.762700000000,1500.000000000000,1299.038100000000,750.000000000000,0.000000000000,-750.000000000000,-1299.038100000000,-1500.000000000000,-1299.038100000000,-750.000000000000,0.000000000000,750.000000000000,1299.038100000000,2250.000000000000,2114.308400000000,1723.600000000000,1125.000000000000,390.708400000000,-390.708400000000,-1125.000000000000,-1723.600000000000,-2114.308400000000,-2250.000000000000,-2114.308400000000,-1723.600000000000,-1125.000000000000,-390.708400000000,390.708400000000,1125.000000000000,1723.600000000000,2114.308400000000,3000.000000000000,2924.783700000000,2702.906600000000,2345.494400000000,1870.469400000000,1301.651200000000,667.562800000000,0.000000000000,-667.562800000000,-1301.651200000000,-1870.469400000000,-2345.494400000000,-2702.906600000000,-2924.783700000000,-3000.000000000000,-2924.783700000000,-2702.906600000000,-2345.494400000000,-1870.469400000000,-1301.651200000000,-667.562800000000,0.000000000000,667.562800000000,1301.651200000000,1870.469400000000,2345.494400000000,2702.906600000000,2924.783700000000","0.000000000000,0.000000000000,713.292400000000,440.838900000000,-440.838900000000,-713.292400000000,0.000000000000,750.000000000000,1299.038100000000,1500.000000000000,1299.038100000000,750.000000000000,0.000000000000,-750.000000000000,-1299.038100000000,-1500.000000000000,-1299.038100000000,-750.000000000000,0.000000000000,769.545300000000,1446.272100000000,1948.557200000000,2215.817400000000,2215.817400000000,1948.557200000000,1446.272100000000,769.545300000000,0.000000000000,-769.545300000000,-1446.272100000000,-1948.557200000000,-2215.817400000000,-2215.817400000000,-1948.557200000000,-1446.272100000000,-769.545300000000,0.000000000000,667.562800000000,1301.651200000000,1870.469400000000,2345.494400000000,2702.906600000000,2924.783700000000,3000.000000000000,2924.783700000000,2702.906600000000,2345.494400000000,1870.469400000000,1301.651200000000,667.562800000000,0.000000000000,-667.562800000000,-1301.651200000000,-1870.469400000000,-2345.494400000000,-2702.906600000000,-2924.783700000000,-3000.000000000000,-2924.783700000000,-2702.906600000000,-2345.494400000000,-1870.469400000000,-1301.651200000000,-667.562800000000",-31.234752377721,-39.043440472152,48
17,1381614143,Sequential,64,1485.474326343554,4501867.140186309814,"-2785.645971286208,-1787.525447321830,2127.877479234487,1051.781686682354,-630.711312953756,3778.703902826083,-4291.049020808831,-562.766838950633,-2065.979591686067,-3977.607986095908,1324.820257803403,2365.388393615530,-2735.299453257485,2181.763602385251,-3474.809060167460,706.752244338994,3164.438399295818,3849.328238427569,2227.152795370915,3872.924622348816,-2516.693918897260,1458.296258898823,-4996.899180101306,1829.588868565929,-3897.589661553810,534.034746481691,-2087.995883047141,3433.893585636245,2991.739568669752,-2534.295716957872,-1836.278469561873,572.507963286786,3048.531310075115,3156.924948201958,-1275.959679405511,-1537.476611092549,-2026.246380033083,-1880.345596126352,-1710.917921534166,4889.280566497579,-2982.271190135696,-2240.134481129845,-10.299600332784,-1409.898283206589,619.134686966241,-1506.774878690892,-3018.674109469242,3117.025144167324,1912.976466608936,973.557790969159,1515.589867197701,3626.025866646442,-365.610318490124,2876.563436499431,-1230.108882545493,-1570.994257789223,2848.125367434341,-4757.462033101681,-773.978581119066,-818.064166454663,24.193734575590,-817.734967207786,2658.043006651606,4250.645113966919","-1223.077211939634,-4244.866158768915,174.016968812978,-1422.517090160532,2801.067126073716,1768.722032862558,-1356.948015463743,3668.549569352675,4356.075362542254,-3029.626166533762,-3594.709245315176,4405.103602340011,1156.925402706121,-3080.965223892856,230.527804372449,899.298290701823,-1470.742777271564,2777.071247166213,2401.821281528460,-1043.524030919171,-3434.130336311564,1926.390448359615,-176.064147125110,1655.087431027403,107.185925390761,3084.286433106542,333.282948028175,-802.048498083986,832.509359692883,-2770.854136540244,473.008312087650,524.539075097853,-2291.189805852774,-1935.606709028250,2078.964273453611,-130.604739110328,-366.737912408037,-2262.303547583764,-1316.990684195639,-1046.391677178821,568.025683198937,3052.995434896425,-2899.930472453631,-1712.111560465017,4381.271148117367,1931.046815846984,-3346.010832067566,-152.379339550609,-3806.869128460439,-2813.422517660185,1335.487028637875,879.300202728388,646.935691861206,1264.823119751241,3267.156685670895,-2809.460646680700,-2581.403327837007,1213.171725360992,-4442.273258897203,-3722.691647155379,-3590.326111525580,-2688.076895391421,3018.645259883908,-2468.054315329793",509.087255788604,232.132597989548,6
17,1381614143,Proposed,64,1484.818428385619,1956799.014990717871,"-3124.609340987713,-3745.944847039703,2756.571034421872,325.684790990350,-2009.656379992844,-936.226790535883,-3747.160744978813,1872.342724457014,1243.679709934881,-215.492131480186,-539.965459780035,-4415.570529219770,-3125.994930627359,1939.212053364220,620.919059535841,-1111.953805763774,2488.829284586731,-91.586775447539,-1182.404859960294,874.144542478924,2516.171209964882,-3491.101564890238,424.049057605301,2208.859555259314,-1890.829225365281,-1562.804767137322,1721.680727068292,-768.338393641971,-960.224438818033,1193.956841902436,3132.017872651035,-646.899049181559,3201.856091341808,-2695.540787451420,-43.525082542729,1927.495001799161,500.226917992009,3151.737141523609,-4024.145965250506,1229.391046022155,-3065.334285336343,-1799.071145919007,-4014.550568850193,-4934.472637205355,1436.941189163320,1604.876085195963,4811.388349696772,1296.966463790058,-322.924644836474,1157.333714634395,-2769.172503917941,1160.873963107385,-3506.193959524186,-365.862576397230,3536.633001407014,1268.719727177823,1309.347476028404,4810.354374743095,2726.744032856203,-1485.146731668518,-4295.646510374982,-1360.449619752303,-4486.161249839067,3378.443959485900","3461.270881777667,3194.694289782892,-889.766788927642,1280.746305560946,320.332592492177,1522.355160560582,-3272.052368137438,2322.877147755412,-775.148441686451,887.134046540121,3605.605026171999,598.454126235700,-1534.996880765174,-3421.305951734836,-2067.441490758730,-1151.466041783590,1098.141444454613,1845.600096639529,4825.711681959661,55.979091778032,2914.190713050359,3407.593106663949,-2463.357686646053,631.031771482423,2697.714685962230,-2380.663937661504,1034.179923058744,-1055.077272402958,4558.572526529604,4839.393124471441,-3339.144350682826,-546.219324457700,-1625.946966171040,-2346.123438554496,2667.476041451262,-2321.623870303547,-3118.395432696131,-2665.254421989289,2910.650036219975,893.294474225641,1242.680630757887,900.033917333001,86.796815218957,806.833187636474,-3327.251837563257,-4000.766012634283,-1209.725679282792,-2775.989209893261,-1003.799045572728,2495.947880057332,-177.473453139447,1701.091298845220,-1093.226349512213,-2745.762492970551,-2863.865903503211,128.257290364067,-1873.491385151858,-902.196813039487,-3627.610021739482,-301.023577678606,-451.915141371676,3302.225649057260,-2151.292054144245,687.311890160104",-170.429926617631,-8.674949817207,44
18,693748771,Baseline,64,1287.554469824800,1500407.104220525594,"0.000000000000,750.000000000000,231.762700000000,-606.762700000000,-606.762700000000,231.762700000000,1500.000000000000,1299.038100000000,750.000000000000,0.000000000000,-750.000000000000,-1299.038100000000,-1500.000000000000,-1299.038100000000,-750.000000000000,0.000000000000,750.000000000000,1299.038100000000,2250.000000000000,2114.308400000000,1723.600000000000,1125.000000000000,390.708400000000,-390.708400000000,-1125.000000000000,-1723.600000000000,-2114.308400000000,-2250.000000000000,-2114.308400000000,-1723.600000000000,-1125.000000000000,-390.708400000000,390.708400000000,1125.000000000000,1723.600000000000,2114.308400000000,3000.000000000000,2924.783700000000,2702.906600000000,2345.494400000000,1870.469400000000,1301.651200000000,667.562800000000,0.000000000000,-667.562800000000,-1301.651200000000,-1870.469400000000,-2345.494400000000,-2702.906600000000,-2924.783700000000,-3000.000000000000,-2924.783700000000,-2702.906600000000,-2345.494400000000,-1870.469400000000,-1301.651200000000,-667.562800000000,0.000000000000,667.562800000000,1301.651200000000,1870.469400000000,2345.494400000000,2702.906600000000,2924.783700000000","0.000000000000,0.000000000000,713.292400000000,440.838900000000,-440.838900000000,-713.292400000000,0.000000000000,750.000000000000,1299.038100000000,1500.000000000000,1299.038100000000,750.000000000000,0.000000000000,-750.000000000000,-1299.038100000000,-1500.000000000000,-1299.038100000000,-750.000000000000,0.000000000000,769.545300000000,1446.272100000000,1948.557200000000,2215.817400000000,2215.817400000000,1948.557200000000,1446.272100000000,769.545300000000,0.000000000000,-769.545300000000,-1446.272100000000,-1948.557200000000,-2215.817400000000,-2215.817400000000,-1948.557200000000,-1446.272100000000,-769.545300000000,0.000000000000,667.562800000000,1301.651200000000,1870.469400000000,2345.494400000000,2702.906600000000,2924.783700000000,3000.000000000000,2924.783700000000,2702.906600000000,2345.494400000000,1870.469400000000,1301.651200000000,667.562800000000,0.000000000000,-667.562800000000,-1301.651200000000,-1870.469400000000,-2345.494400000000,-2702.906600000000,-2924.783700000000,-3000.000000000000,-2924.783700000000,-2702.906600000000,-2345.494400000000,-1870.469400000000,-1301.651200000000,-667.562800000000",-31.234752377721,-39.043440472152,48
18,693748771,Sequential,64,1472.940815534841,4999681.658585491590,"-546.026203618326,2598.729370269521,416.144417711066,1187.018139612139,-1743.886305631201,630.476682564628,109.596887789288,1885.293433535210,-757.885607110193,-77.359107956258,950.181877004721,-2466.035426343130,-3801.027394887215,-2018.056219933394,-1507.893482757218,3456.310511091056,-129.868483989068,608.184686498882,-1288.047512033800,3700.330782670955,2318.876037205350,2333.721562346559,1601.190272618206,-4879.301023539715,-1345.073596395910,-3656.775805972743,-510.941310591676,-3511.434840914907,-2803.350896402504,661.873066632387,-2486.099973305617,638.464895080380,525.888458014938,1400.880031391836,3666.488390911591,2967.582258224171,3547.496653724463,4409.028324792690,4370.785881799919,3117.169943197975,2667.156231363766,732.959558974476,187.875456942013,-2284.406174187832,-3735.038098969316,-2059.652788235907,-2420.021277390943,-4175.434823331992,-4017.707823584591,-4655.888034683807,-4755.419035873802,-4183.207376606972,4968.232243264559,-3187.891023414243,-1926.724171974991,-4251.659531888708,-1288.473917973498,-1734.186189580551,1413.650006520543,639.859753232419,4203.710359912557,2464.545112617608,2411.280563515315,4250.216072199442","4321.299923318630,1670.536269027115,3108.163048443086,972.843859706875,2481.082107382063,3414.392746098800,-8.860838798658,-172.133838996898,3203.873119512778,520.290381718327,4665.110440368636,620.696050640925,512.493812386431,731.792809519500,-1136.342848599198,-2785.836995776549,-1995.676793456858,-4855.815378091775,2559.597221672692,2503.161255772201,2962.629104936075,4421.961518312743,2178.502788488834,-1091.980550048529,-394.643131943870,776.470720467371,1904.224940749501,-3042.729654266737,1140.985309179011,-3634.120874313182,-784.243158287621,-2307.320472059994,-162.224376064211,-1863.952679556438,-3212.570120928277,-969.167259803948,-750.618332926872,1192.657988582282,1704.228406678120,1746.468435840149,845.389022521649,2735.820307724400,3869.047636891951,2582.585765853281,2820.200744798237,4493.017159873099,2810.579917023398,290.461101767785,24.526714881597,1822.829286710129,1544.664945303374,-1406.450224394051,-562.732953528058,-2748.221236251447,-2802.787954753140,-2313.239418625844,-4267.153068096120,-3298.379228770456,3675.604111392112,-3213.446447202886,-223.224539046898,-1650.874567274389,-2592.929425350743,-2496.482785490040",170.058840413057,460.789691066041,5
18,693748771,Proposed,64,1511.289067479181,2028566.492973953020,"-1663.649949325966,1838.689361896516,-1225.819115140449,1173.267023582378,3922.141247751658,550.816478993290,-75.956864504319,3681.905141097851,-490.215124968569,1469.013501720692,1434.245960316681,-1538.348021867020,-2578.900248742436,-1156.594959818174,-950.105329421474,-2403.818686683118,-4408.570696320270,1604.523756287910,4345.411019607629,1562.654327086397,4426.337590514120,1450.437616647681,3785.132888140728,2726.148312369089,-860.418781715710,-3040.325213694895,-4437.623404539729,221.095458202643,-2730.464950890793,-2489.803687221446,-707.332332838562,-3671.779035068560,2463.334074719495,695.886109603244,2220.260255084446,2633.947481364514,3534.492602211057,2987.600379927400,4435.793208222648,3406.816269209792,3954.031216563907,-751.181014287725,351.676126611592,1346.385333214644,-1445.699127760279,-1271.617139214663,-547.467516591394,-3579.030806435106,-2988.455647048936,-2538.915759187161,-3963.565281335476,-3174.566682765357,-430.994467297186,-2093.029692631753,1138.716720619034,-3273.905562832996,-834.760867083500,-153.587101767718,-626.246103774709,-3308.512522237869,1997.119810029688,2843.936569064487,3285.837545746635,2280.530427861926","-2802.210728922854,3568.097802273192,4117.397428249022,1099.040183932791,-8.352801331438,-721.107198727724,1254.348406014023,-1551.958040149985,715.706208546562,-56.501608699611,2271.401051030753,2171.833965298203,-2410.548742036910,-518.913217947768,-1507.243649259662,-3314.653167282553,-1803.398946896713,4565.615114457993,1284.840876812975,3735.512256091254,522.145910755334,3099.868959646852,1566.800345063449,3896.053874023762,1460.709883799409,2277.700429030156,-142.636698026036,-1279.412279746971,128.901745180771,-1408.465903453733,-1629.847397783098,-2410.759513067903,-1735.329944265070,-3854.978675944429,-3499.498263963860,-2260.395293877576,-284.286253171862,1903.374995856308,992.115682599032,1792.636725197606,2556.256166286014,1772.640672378640,4206.888909888279,1869.034174657058,2607.036557084679,2878.883800404483,3262.329339900155,1607.023277885996,618.815304132458,1252.377906868744,3011.003740410037,1744.576101390379,385.420200913111,-1784.881837735677,-1132.972097397830,-1419.602357224216,-4531.442861649158,-2290.320797190066,-3165.447680404695,-2155.839285364912,-1782.689105058453,-3106.362482355722,-2547.801886834779,1019.658067772275",130.576908113382,220.284177313445,47
19,1075831821,Baseline,64,1287.554469824800,1500407.104220525594,"0.000000000000,750.000000000000,231.762700000000,-606.762700000000,-606.762700000000,231.762700000000,1500.000000000000,1299.038100000000,750.000000000000,0.000000000000,-750.000000000000,-1299.038100000000,-1500.000000000000,-1299.038100000000,-750.000000000000,0.000000000000,750.000000000000,1299.038100000000,2250.000000000000,2114.308400000000,1723.600000000000,1125.000000000000,390.708400000000,-390.708400000000,-1125.000000000000,-1723.600000000000,-2114.308400000000,-2250.000000000000,-2114.308400000000,-1723.600000000000,-1125.000000000000,-390.708400000000,390.708400000000,1125.000000000000,1723.600000000000,2114.308400000000,3000.000000000000,2924.783700000000,2702.906600000000,2345.494400000000,1870.469400000000,1301.651200000000,667.562800000000,0.000000000000,-667.562800000000,-1301.651200000000,-1870.469400000000,-2345.494400000000,-2702.906600000000,-2924.783700000000,-3000.000000000000,-2924.783700000000,-2702.906600000000,-2345.494400000000,-1870.469400000000,-1301.651200000000,-667.562800000000,0.000000000000,667.562800000000,1301.651200000000,1870.469400000000,2345.494400000000,2702.906600000000,2924.783700000000","0.000000000000,0.000000000000,713.292400000000,440.838900000000,-440.838900000000,-713.292400000000,0.000000000000,750.000000000000,1299.038100000000,1500.000000000000,1299.038100000000,750.000000000000,0.000000000000,-750.000000000000,-1299.038100000000,-1500.000000000000,-1299.038100000000,-750.000000000000,0.000000000000,769.545300000000,1446.272100000000,1948.557200000000,2215.817400000000,2215.817400000000,1948.557200000000,1446.272100000000,769.545300000000,0.000000000000,-769.545300000000,-1446.272100000000,-1948.557200000000,-2215.817400000000,-2215.817400000000,-1948.557200000000,-1446.272100000000,-769.545300000000,0.000000000000,667.562800000000,1301.651200000000,1870.469400000000,2345.494400000000,2702.906600000000,2924.783700000000,3000.000000000000,2924.783700000000,2702.906600000000,2345.494400000000,1870.469400000000,1301.651200000000,667.562800000000,0.000000000000,-667.562800000000,-1301.651200000000,-1870.469400000000,-2345.494400000000,-2702.906600000000,-2924.783700000000,-3000.000000000000,-2924.783700000000,-2702.906600000000,-2345.494400000000,-1870.469400000000,-1301.651200000000,-667.562800000000",-31.234752377721,-39.043440472152,48
19,1075831821,Sequential,64,1468.381237189047,4157617.842401477043,"-175.652649667280,883.200333223829,4960.629329322038,-3069.578516747830,-566.842327676416,-263.650221591671,-2347.372367191219,1781.748274864214,-1459.548609271763,-951.522559877741,-4857.724381483779,-1385.883088865795,-1901.198450661581,-1448.307037924616,-3776.493894090370,1750.500305857082,4998.009924026247,2738.125478991188,2635.980956890057,2956.396508377690,1679.948340991522,4138.610496968801,1858.402586436740,-555.220972051130,-623.891610584486,-1100.350811490750,-2806.665872743939,-3450.147917166105,1034.143928060727,-2158.067132319039,4092.463962651883,3146.742702467558,777.267865277539,-707.782245515761,2432.561568132666,2529.401130389496,3436.956676908170,3835.817061303879,3391.960441653786,2815.212190788080,4363.822136088645,-294.967479782617,-2487.031491902442,907.160383193638,-417.968928775681,-1765.525802347606,-3596.895891675766,-2248.319540580731,-3818.719292731309,-1277.138984476992,-3341.458114811008,-3155.075687395989,-1099.100392019872,-3224.224742829319,-2123.294174133997,-2458.249102304597,-1.121716486138,-1428.791753722732,285.858478455475,1399.542877015366,1623.849952158501,2758.033463054659,2344.962743324050,2321.234490985312","-2735.189762928439,-386.470841130527,626.224126866719,-3946.857956592838,1885.358758499553,-1230.757531675645,-1193.888459232508,1675.472040299881,1642.814014882564,-766.515652224450,1184.277768742634,2241.497881573302,-256.936539495362,-1517.508929887408,-1554.535638897218,2290.960990965439,-141.056014884680,-2.065527872585,943.404193411567,2215.151848590551,2571.696728430968,2805.691207952088,1056.869976941267,3662.671273781620,1137.862581308701,2723.035104811101,-3164.182522631710,-192.693879712115,-1641.881192175537,-3469.688663096112,-2872.583978649823,708.429499430590,-2583.005759518416,-2435.123054955367,-4351.596872431107,453.755628683022,-3631.436189864328,1526.164433936185,245.494225458126,3864.312526153404,2440.708168663909,3198.206250032020,4337.588541838139,3823.202279473503,4117.022344280812,3692.781771195772,2874.993897039357,2906.948596359806,1534.954012642382,2958.934836715486,866.673950294628,-2115.553780065458,694.317650540803,-3272.473494910612,1275.341771406726,-3700.037412442006,-2189.812200573191,-3420.638678068230,-1934.630188702717,-4153.820467945588,-3386.794057651355,-2305.342503780911,-113.910445998459,-1841.223087420301",13.614864775140,80.412091064063,5
19,1075831821,Proposed,64,1481.182868512925,1905837.695373568917,"1202.398838148503,636.992725756628,2639.676160530202,1981.543335370518,-682.923599794304,-1338.730459029398,-2980.326932120970,3479.705230375272,801.410956147413,-3277.451359787666,525.944749837582,-4436.982452022045,-1989.943251291789,4418.131995940972,-4001.897627544610,-628.233421907164,917.436426895431,4119.017233081389,2409.151365944280,-2186.574693715921,2789.378531600990,-1762.898016831917,371.281496142723,2369.408605915159,1204.463239859109,-1056.481860948619,406.444232868730,-2200.343251870645,-824.068231486524,-632.225078827387,460.538120930512,1772.335251455075,1837.082221852550,-873.485997045534,2738.229163578781,744.170370525820,3080.680605703834,4114.442173541242,3409.270185274095,773.059851503686,2849.161635652340,-3718.799053025500,-768.158080240150,860.298368173649,-2745.583315184185,-315.437666158482,-1537.844406977460,1635.919888106353,-204.166259924835,-4981.398464442707,2180.582967843464,-589.633013085400,-1115.938893104569,-742.560301573768,-3031.059297122289,3449.931776182157,-41.362368749535,-2312.687301265296,-2876.443433984770,2110.668280797406,699.238132485336,4992.052228084708,-653.151588253198,-2266.162928762666","-1386.302129478502,3536.036964887046,-794.525360815884,97.246776530272,-3803.041634643227,-341.284934732224,32.557793822844,1009.294904335801,2615.561893089613,2873.299156148025,-1763.353911541641,-861.379557280688,-1185.937576310865,-707.078607840115,1318.460677009173,-2249.350587569428,-1115.326121378385,-1948.191751084154,-1733.008166104131,2335.331251413186,1725.195463674146,2766.779364852165,537.709001760243,1797.627150610941,4269.357006980760,693.351582618222,2325.748928317434,2668.917987707881,2008.882945568545,3111.048121432756,-2379.431909398379,552.591633148937,-570.577709817156,-187.945838060809,-2332.566336309532,-3861.504803817511,745.628317585087,2152.447447937630,510.982928308550,2208.778429128986,3708.490743251839,574.509455165106,1350.003877844990,-2163.075784125340,2262.489063391950,544.745528224603,48.726258692882,3486.763465316998,-4625.743269541184,430.893650971836,2766.513257326847,-4539.104838457961,1369.576149451474,-1583.013147430256,-3489.169773507261,-2906.153596739455,-3890.042986067096,1004.331449490276,-1007.054216737555,-3311.813708199140,1235.167019719885,-281.805876579076,2679.374161398158,-389.742662525841",175.110839687916,124.170203297223,47
20,731232644,Baseline,64,1287.554469824800,1500407.104220525594,"0.000000000000,750.000000000000,231.762700000000,-606.762700000000,-606.762700000000,231.762700000000,1500.000000000000,1299.038100000000,750.000000000000,0.000000000000,-750.000000000000,-1299.038100000000,-1500.000000000000,-1299.038100000000,-750.000000000000,0.000000000000,750.000000000000,1299.038100000000,2250.000000000000,2114.308400000000,1723.600000000000,1125.000000000000,390.708400000000,-390.708400000000,-1125.000000000000,-1723.600000000000,-2114.308400000000,-2250.000000000000,-2114.308400000000,-1723.600000000000,-1125.000000000000,-390.708400000000,390.708400000000,1125.000000000000,1723.600000000000,2114.308400000000,3000.000000000000,2924.783700000000,2702.906600000000,2345.494400000000,1870.469400000000,1301.651200000000,667.562800000000,0.000000000000,-667.562800000000,-1301.651200000000,-1870.469400000000,-2345.494400000000,-2702.906600000000,-2924.783700000000,-3000.000000000000,-2924.783700000000,-2702.906600000000,-2345.494400000000,-1870.469400000000,-1301.651200000000,-667.562800000000,0.000000000000,667.562800000000,1301.651200000000,1870.469400000000,2345.494400000000,2702.906600000000,2924.783700000000","0.000000000000,0.000000000000,713.292400000000,440.838900000000,-440.838900000000,-713.292400000000,0.000000000000,750.000000000000,1299.038100000000,1500.000000000000,1299.038100000000,750.000000000000,0.000000000000,-750.000000000000,-1299.038100000000,-1500.000000000000,-1299.038100000000,-750.000000000000,0.000000000000,769.545300000000,1446.272100000000,1948.557200000000,2215.817400000000,2215.817400000000,1948.557200000000,1446.272100000000,769.545300000000,0.000000000000,-769.545300000000,-1446.272100000000,-1948.557200000000,-2215.817400000000,-2215.817400000000,-1948.557200000000,-1446.272100000000,-769.545300000000,0.000000000000,667.562800000000,1301.651200000000,1870.469400000000,2345.494400000000,2702.906600000000,2924.783700000000,3000.000000000000,2924.783700000000,2702.906600000000,2345.494400000000,1870.469400000000,1301.651200000000,667.562800000000,0.000000000000,-667.562800000000,-1301.651200000000,-1870.469400000000,-2345.494400000000,-2702.906600000000,-2924.783700000000,-3000.000000000000,-2924.783700000000,-2702.906600000000,-2345.494400000000,-1870.469400000000,-1301.651200000000,-667.562800000000",-31.234752377721,-39.043440472152,48
